 Coarse-grained water
 
        2180 atoms
 
           1 atom types
 
  0.0000000E+00   4.0310000000000      xlo xhi
  0.0000000E+00   4.0310000000000      ylo yhi
  0.0000000E+00   4.0310000000000      zlo zhi

 Masses

1 18.01540

 Atoms
 
168 1 3.761 0.319 1.278
169 1 0.367 2.074 1.536
170 1 1.508 1.371 3.257
171 1 0.346 2.393 2.349
172 1 1.095 1.959 1.153
173 1 2.578 2.144 3.342
174 1 1.847 0.667 0.645
175 1 3.564 3.459 1.988
176 1 1.759 1.536 2.579
177 1 1.543 0.401 1.133
178 1 0.527 0.817 2.305
179 1 0.767 2.964 0.037
180 1 0.087 2.032 3.475
181 1 0.688 3.688 0.576
182 1 2.034 2.438 0.717
183 1 2.680 2.198 0.001
184 1 1.444 2.689 1.594
185 1 3.904 2.121 0.992
186 1 0.917 3.546 0.044
187 1 1.350 1.685 0.553
188 1 0.711 2.915 1.820
189 1 3.826 1.259 2.531
190 1 1.024 0.148 1.877
191 1 3.318 0.238 0.116
192 1 1.620 2.425 2.638
193 1 3.329 1.363 1.299
194 1 2.751 2.008 1.454
195 1 0.629 2.970 0.626
196 1 2.577 1.073 1.675
197 1 1.178 2.553 2.947
198 1 1.227 2.341 1.374
199 1 0.342 3.994 3.429
200 1 0.702 0.327 1.405
201 1 3.130 0.085 3.230
202 1 3.793 0.607 2.987
203 1 0.577 2.558 2.327
204 1 3.144 3.996 2.539
205 1 2.692 2.118 0.273
206 1 1.698 1.947 3.821
207 1 2.264 3.201 3.543
208 1 3.579 0.089 0.221
209 1 2.386 0.093 0.729
210 1 1.831 2.571 0.084
211 1 1.325 1.549 1.296
212 1 2.693 3.916 0.034
213 1 2.757 1.330 1.579
214 1 3.146 2.151 2.460
215 1 0.501 2.472 1.316
216 1 3.586 0.747 1.382
217 1 2.176 1.877 1.732
218 1 0.730 1.480 0.705
219 1 0.868 2.746 0.761
220 1 3.326 3.281 1.580
221 1 0.298 1.509 2.820
222 1 3.621 1.533 1.612
223 1 0.864 0.926 1.227
224 1 2.920 1.315 2.229
225 1 1.842 0.304 2.652
226 1 0.699 1.572 3.156
227 1 0.933 0.445 3.682
228 1 3.521 1.321 0.997
229 1 1.032 1.774 3.277
230 1 3.870 2.491 3.721
231 1 0.248 3.320 3.706
232 1 3.795 0.520 2.095
233 1 0.124 1.685 1.170
234 1 2.528 3.293 3.957
235 1 3.658 3.679 1.689
236 1 1.325 2.419 0.470
237 1 1.819 0.432 0.000
238 1 3.282 0.733 3.172
239 1 0.503 3.222 1.552
240 1 0.664 3.435 1.538
241 1 0.725 0.886 3.137
242 1 2.514 0.519 0.574
243 1 1.975 2.949 2.054
244 1 2.737 2.537 0.995
245 1 1.586 1.974 0.955
246 1 3.506 2.875 3.141
247 1 2.802 2.129 1.900
248 1 3.022 2.140 3.370
249 1 0.753 1.148 1.661
250 1 2.137 2.405 1.341
251 1 0.894 1.907 2.363
252 1 2.814 3.540 1.704
253 1 2.201 1.323 0.579
254 1 3.282 1.123 2.798
255 1 3.007 3.075 3.564
256 1 2.144 2.451 3.577
257 1 2.238 2.254 0.656
258 1 2.965 3.416 2.582
259 1 3.839 3.504 3.685
260 1 3.415 1.119 3.936
261 1 3.310 1.422 2.646
262 1 1.370 3.952 1.585
263 1 1.279 2.395 2.746
264 1 0.176 3.403 1.054
265 1 1.049 0.718 2.963
266 1 1.886 0.420 1.764
267 1 0.757 1.001 0.885
268 1 2.180 2.746 3.128
269 1 3.308 2.905 1.539
270 1 3.186 2.445 0.680
271 1 3.047 2.204 0.605
272 1 1.734 2.366 3.421
273 1 1.277 2.862 2.138
274 1 0.983 2.602 1.516
275 1 3.661 1.411 2.375
276 1 1.343 1.414 2.735
277 1 1.653 2.172 0.287
278 1 2.107 2.185 3.690
279 1 3.664 3.410 2.809
280 1 3.016 2.572 2.045
281 1 0.180 1.859 0.669
282 1 0.093 0.292 3.291
283 1 1.215 2.864 0.555
284 1 1.697 3.419 1.006
285 1 0.121 0.493 0.483
286 1 1.177 0.494 1.829
287 1 2.625 0.738 2.798
288 1 0.090 0.953 2.272
289 1 1.592 1.530 1.692
290 1 0.239 1.613 0.694
291 1 3.898 0.771 0.802
292 1 3.644 2.475 3.385
293 1 2.802 0.348 4.028
294 1 3.279 2.458 2.784
295 1 1.913 3.837 2.331
296 1 2.613 3.081 2.674
297 1 2.532 3.771 1.013
298 1 1.711 2.262 1.300
299 1 2.871 1.246 1.832
300 1 1.272 0.462 1.570
301 1 2.197 2.425 2.139
302 1 0.850 3.999 2.546
303 1 0.407 3.246 0.427
304 1 4.013 2.952 1.460
305 1 0.593 3.346 2.326
306 1 1.439 0.914 2.484
307 1 0.933 0.664 2.131
308 1 0.142 3.616 1.303
309 1 2.305 2.713 1.359
310 1 1.925 2.965 3.961
311 1 2.497 0.666 1.485
312 1 2.556 2.865 2.880
313 1 0.755 2.085 3.045
314 1 1.802 2.925 3.721
315 1 1.246 3.098 2.556
316 1 2.276 1.251 2.868
317 1 3.486 2.344 3.855
318 1 0.628 3.151 3.906
319 1 3.735 2.264 3.812
320 1 1.332 0.898 0.777
321 1 0.760 3.136 0.792
322 1 0.320 0.292 0.528
323 1 0.817 3.254 2.026
324 1 3.333 0.117 1.636
325 1 0.670 2.234 2.669
326 1 0.690 1.025 0.116
327 1 2.358 0.569 2.170
328 1 0.643 2.517 1.905
329 1 2.326 0.826 2.295
330 1 2.460 0.541 0.047
331 1 1.027 3.768 0.957
332 1 0.945 1.871 3.017
333 1 2.388 3.240 0.314
334 1 1.889 2.567 1.466
335 1 2.108 3.427 3.588
336 1 3.488 3.803 2.242
337 1 3.365 1.929 1.290
338 1 1.810 3.344 1.303
339 1 2.758 1.885 3.407
340 1 3.829 2.758 0.712
341 1 2.168 3.619 2.075
342 1 0.504 2.573 0.505
343 1 0.141 3.445 2.788
344 1 2.773 1.125 3.333
345 1 2.771 2.476 3.514
346 1 2.428 1.029 2.774
347 1 0.309 2.826 2.660
348 1 3.362 1.246 1.582
349 1 3.486 0.796 2.133
350 1 0.082 3.203 2.350
351 1 3.545 3.597 2.943
352 1 0.086 1.621 1.422
353 1 3.739 3.666 1.962
354 1 2.228 2.954 0.315
355 1 2.835 0.582 0.767
356 1 0.092 0.279 3.912
357 1 3.029 1.368 1.318
358 1 0.933 2.945 3.619
359 1 2.842 0.411 2.477
360 1 3.226 3.613 3.814
361 1 1.100 1.278 0.177
362 1 0.463 2.791 1.784
363 1 1.707 0.675 2.289
364 1 1.461 2.572 2.945
365 1 3.159 2.440 3.511
366 1 3.020 0.131 1.446
367 1 3.759 0.240 0.660
368 1 2.129 3.053 3.711
369 1 3.927 3.698 3.886
370 1 2.680 1.916 2.140
371 1 1.641 3.931 2.595
372 1 0.969 2.920 1.350
373 1 2.753 3.731 1.496
374 1 3.919 3.481 2.686
375 1 0.458 3.495 3.575
376 1 1.669 3.878 1.774
377 1 3.577 2.542 0.083
378 1 0.212 0.753 1.505
379 1 2.696 1.639 2.185
380 1 1.869 2.578 3.481
381 1 3.108 0.205 1.130
382 1 2.538 2.567 1.472
383 1 1.538 3.608 0.410
384 1 1.799 1.564 0.760
385 1 1.348 2.671 3.384
386 1 2.680 1.150 2.732
387 1 0.154 1.068 0.600
388 1 4.023 1.474 0.540
389 1 3.603 1.044 0.104
390 1 4.027 2.082 1.968
391 1 0.814 0.747 1.017
392 1 2.301 2.329 2.513
393 1 2.445 3.558 3.913
394 1 1.612 0.737 3.142
395 1 0.576 3.391 0.146
396 1 3.129 0.829 2.114
397 1 2.631 0.305 0.212
398 1 0.991 1.148 0.427
399 1 3.146 1.048 0.009
400 1 3.029 2.582 3.696
401 1 0.097 0.036 0.609
402 1 3.565 1.051 3.233
403 1 1.931 3.769 1.438
404 1 3.355 3.627 1.898
405 1 1.822 3.092 0.196
406 1 2.619 2.340 0.447
407 1 3.452 1.894 1.873
408 1 1.800 1.734 2.255
409 1 2.946 3.888 3.664
410 1 2.969 3.251 2.916
411 1 3.049 3.154 1.894
412 1 0.958 2.081 1.784
413 1 0.671 3.164 1.056
414 1 2.241 2.598 2.520
415 1 0.094 3.714 0.712
416 1 1.092 3.565 1.807
417 1 3.221 3.286 2.858
418 1 1.093 2.681 2.706
419 1 0.319 3.247 3.307
420 1 3.676 3.171 1.952
421 1 2.035 1.811 2.446
422 1 2.091 0.664 2.509
423 1 1.010 1.037 1.606
424 1 2.802 0.565 3.563
425 1 3.514 3.759 3.460
426 1 1.331 0.679 2.066
427 1 3.670 0.328 1.023
428 1 2.502 1.631 4.016
429 1 3.680 3.883 3.693
430 1 2.102 2.652 2.284
431 1 3.128 1.447 3.730
432 1 3.794 2.310 0.837
433 1 0.503 3.022 2.741
434 1 2.962 0.139 0.263
435 1 0.747 4.044 0.806
436 1 3.823 0.511 0.454
437 1 3.993 2.487 2.555
438 1 3.419 2.951 2.442
439 1 2.047 0.212 1.372
440 1 3.523 2.256 0.827
441 1 2.551 3.081 0.911
442 1 1.465 0.280 2.347
443 1 2.903 1.144 1.204
444 1 2.534 0.961 0.621
445 1 3.062 0.707 2.967
446 1 2.014 2.659 1.931
447 1 2.399 1.880 3.480
448 1 0.595 4.015 2.619
449 1 1.404 3.854 0.378
450 1 2.456 3.041 1.332
451 1 2.196 1.540 3.747
452 1 1.775 2.995 1.391
453 1 3.000 2.423 1.001
454 1 2.089 1.681 1.216
455 1 1.788 2.556 0.757
456 1 0.427 3.488 2.894
457 1 2.754 3.101 2.264
458 1 3.745 1.266 1.446
459 1 1.948 0.008 3.541
460 1 2.737 1.305 0.753
461 1 3.302 2.540 2.041
462 1 0.148 1.862 3.188
463 1 0.790 1.395 1.408
464 1 0.288 2.228 2.579
465 1 3.848 3.161 2.994
466 1 2.209 0.599 3.548
467 1 2.863 3.632 3.624
468 1 3.886 0.630 0.055
469 1 3.331 1.047 0.438
470 1 1.915 3.204 1.581
471 1 0.885 2.500 2.963
472 1 0.890 2.761 2.023
473 1 1.218 1.500 0.297
474 1 3.538 2.514 2.735
475 1 3.498 0.362 1.695
476 1 0.218 2.672 3.022
477 1 2.349 3.983 1.417
478 1 2.961 2.362 1.624
479 1 1.777 0.492 3.195
480 1 2.344 3.231 2.207
481 1 3.998 0.940 3.494
482 1 2.316 2.077 2.094
483 1 3.072 3.947 0.132
484 1 3.821 3.383 0.613
485 1 2.503 2.028 0.503
486 1 0.813 0.206 0.028
487 1 2.430 2.911 0.499
488 1 2.613 0.277 2.049
489 1 3.885 2.315 1.970
490 1 3.372 2.897 3.922
491 1 1.540 3.012 2.314
492 1 2.695 2.389 1.219
493 1 3.379 3.924 0.248
494 1 0.396 2.416 3.545
495 1 1.618 2.350 3.071
496 1 0.207 1.474 3.868
497 1 3.018 2.268 1.230
498 1 2.320 2.918 2.774
499 1 1.001 3.753 2.846
500 1 2.132 2.645 1.565
501 1 2.124 0.040 1.562
502 1 2.089 0.384 0.339
503 1 0.917 2.348 1.682
504 1 3.598 1.163 1.901
505 1 0.618 2.294 3.150
506 1 2.943 2.030 0.153
507 1 3.094 1.106 1.918
508 1 0.078 2.906 2.530
509 1 2.225 3.673 1.809
510 1 2.905 3.090 0.489
511 1 2.936 2.555 1.342
512 1 3.532 0.346 3.339
513 1 0.116 1.028 3.751
514 1 2.057 3.865 2.644
515 1 3.607 2.724 2.521
516 1 0.207 2.438 1.330
517 1 3.426 1.288 0.351
518 1 1.031 1.441 1.237
519 1 0.938 3.884 1.909
520 1 1.407 0.844 0.429
521 1 1.541 2.054 1.640
522 1 2.758 1.626 1.016
523 1 2.593 1.352 3.500
524 1 1.201 0.284 2.228
525 1 2.295 0.103 2.891
526 1 1.343 3.535 0.122
527 1 0.151 1.070 3.078
528 1 0.151 3.334 1.352
529 1 1.523 2.434 1.679
530 1 0.727 1.314 3.473
531 1 0.797 0.366 2.739
532 1 1.714 3.790 3.372
533 1 1.506 3.911 2.845
534 1 1.887 1.030 1.960
535 1 1.438 2.701 1.312
536 1 0.839 0.357 2.481
537 1 3.839 2.238 2.579
538 1 1.575 0.147 0.234
539 1 3.519 0.055 2.541
540 1 2.842 2.741 3.819
541 1 0.546 1.297 0.628
542 1 0.889 0.246 0.816
543 1 2.594 3.498 2.231
544 1 1.479 2.808 0.558
545 1 0.603 1.235 2.913
546 1 3.869 3.718 1.300
547 1 0.138 3.164 0.351
548 1 3.547 2.438 0.634
549 1 3.259 0.050 2.295
550 1 1.518 0.066 1.028
551 1 3.941 0.971 0.637
552 1 2.449 2.411 2.216
553 1 2.358 3.512 2.349
554 1 2.868 2.597 2.906
555 1 1.977 3.606 3.134
556 1 1.723 2.773 1.903
557 1 0.990 0.722 0.049
558 1 3.167 3.729 1.212
559 1 1.327 1.870 3.987
560 1 0.772 2.210 1.457
561 1 3.201 3.360 0.422
562 1 2.924 0.131 2.747
563 1 3.574 3.101 1.548
564 1 2.924 3.047 3.831
565 1 0.185 0.813 3.932
566 1 1.161 2.185 0.821
567 1 3.442 0.684 0.227
568 1 3.389 1.524 3.643
569 1 1.774 1.401 1.280
570 1 1.943 2.805 0.892
571 1 3.791 3.482 3.156
572 1 0.981 0.676 1.259
573 1 1.101 1.849 2.777
574 1 3.854 2.472 2.208
575 1 0.505 1.827 1.847
576 1 3.709 3.437 0.231
577 1 1.735 3.308 0.096
578 1 2.036 1.672 0.872
579 1 2.025 0.172 3.060
580 1 2.330 3.287 1.820
581 1 2.037 1.620 2.636
582 1 2.366 3.854 3.295
583 1 1.795 3.777 0.229
584 1 3.894 1.893 3.680
585 1 1.733 0.195 1.934
586 1 2.097 2.876 1.299
587 1 1.085 1.202 2.193
588 1 1.420 1.297 0.724
589 1 3.595 3.720 2.476
590 1 2.613 0.384 3.338
591 1 2.638 1.730 1.315
592 1 3.991 3.899 3.256
593 1 3.695 3.579 -0.011
594 1 1.289 3.423 2.926
595 1 2.269 2.160 3.927
596 1 0.935 1.344 3.833
597 1 1.540 0.517 2.454
598 1 2.038 2.065 2.232
599 1 1.578 3.991 2.335
600 1 0.579 0.138 0.384
601 1 0.308 0.856 3.132
602 1 1.149 3.351 0.304
603 1 0.271 0.065 2.371
604 1 0.138 0.124 2.604
605 1 2.461 1.463 2.216
606 1 3.489 3.560 1.214
607 1 2.110 1.130 3.203
608 1 0.271 2.171 1.921
609 1 2.371 2.064 1.711
610 1 2.608 3.770 2.926
611 1 0.091 0.379 2.455
612 1 1.232 3.946 2.822
613 1 0.792 3.155 3.494
614 1 0.864 1.228 0.036
615 1 1.209 1.765 1.449
616 1 0.943 3.682 2.133
617 1 3.655 3.211 1.296
618 1 0.840 3.299 0.264
619 1 3.150 0.127 2.872
620 1 2.434 2.294 0.993
621 1 0.701 3.645 2.206
622 1 2.411 0.750 0.734
623 1 3.769 2.512 1.061
624 1 2.642 2.827 1.392
625 1 1.534 0.249 3.676
626 1 3.848 0.135 0.900
627 1 2.170 3.500 0.942
628 1 0.372 3.177 2.306
629 1 1.584 0.915 2.081
630 1 3.619 2.571 3.644
631 1 0.529 -0.014 3.818
632 1 2.045 0.398 3.903
633 1 2.976 1.756 0.656
634 1 2.771 2.528 1.758
635 1 2.285 0.242 3.632
636 1 3.797 1.128 0.822
637 1 1.619 3.179 2.109
638 1 1.248 2.994 1.643
639 1 3.304 1.518 0.469
640 1 1.678 2.830 1.621
641 1 1.230 3.206 1.360
642 1 3.749 1.930 0.898
643 1 3.385 2.638 1.406
644 1 1.365 0.349 3.058
645 1 0.673 2.010 1.255
646 1 3.550 3.928 1.700
647 1 3.594 0.649 4.005
648 1 3.877 3.043 1.877
649 1 0.934 2.314 3.499
650 1 3.007 2.930 1.071
651 1 3.420 1.243 3.417
652 1 0.627 3.567 3.941
653 1 3.647 2.536 2.990
654 1 3.468 0.088 3.509
655 1 3.280 2.184 1.227
656 1 1.615 1.291 1.584
657 1 3.990 3.177 1.626
658 1 0.520 2.090 3.293
659 1 3.609 0.797 3.355
660 1 2.126 0.156 1.093
661 1 3.862 1.842 1.982
662 1 1.861 1.123 2.674
663 1 2.391 1.732 3.061
664 1 0.635 1.859 2.796
665 1 3.644 0.638 1.109
666 1 0.152 2.203 1.682
667 1 3.213 1.863 0.557
668 1 3.212 2.800 0.805
669 1 3.344 1.076 1.339
670 1 1.797 0.384 3.663
671 1 0.773 0.579 3.015
672 1 2.891 2.616 2.630
673 1 1.781 1.785 0.428
674 1 2.327 2.643 3.553
675 1 0.819 3.984 3.549
676 1 3.472 2.874 2.162
677 1 2.685 2.769 0.801
678 1 1.593 1.886 3.164
679 1 1.452 0.693 1.527
680 1 1.704 2.665 2.424
681 1 3.051 0.026 2.126
682 1 0.361 1.666 0.426
683 1 0.156 2.023 2.785
684 1 0.796 0.627 1.879
685 1 1.494 2.269 2.395
686 1 3.239 3.789 1.615
687 1 2.933 3.430 1.219
688 1 3.053 3.060 1.596
689 1 3.924 0.496 1.373
690 1 0.364 0.712 0.333
691 1 1.567 3.612 -0.001
692 1 1.589 1.675 1.275
693 1 2.139 2.311 1.618
694 1 2.488 2.183 1.498
695 1 3.215 3.492 2.542
696 1 2.819 1.378 3.237
697 1 3.815 1.373 3.633
698 1 0.434 3.811 0.578
699 1 0.439 3.276 3.068
700 1 2.930 4.008 1.894
701 1 1.313 1.999 0.997
702 1 3.142 3.774 2.725
703 1 2.779 3.169 0.813
704 1 0.534 3.398 0.979
705 1 2.602 0.627 0.909
706 1 2.247 2.886 1.950
707 1 0.465 0.326 0.818
708 1 3.039 3.515 2.966
709 1 2.434 0.721 3.155
710 1 0.125 0.523 3.544
711 1 1.390 2.491 2.517
712 1 3.581 1.145 2.867
713 1 0.058 1.696 3.703
714 1 2.303 3.198 1.486
715 1 2.135 1.115 1.687
716 1 3.806 3.995 1.678
717 1 0.414 3.313 1.790
718 1 3.480 3.762 0.062
719 1 3.188 1.792 2.097
720 1 0.235 1.273 2.318
721 1 2.728 1.889 0.916
722 1 3.408 3.084 3.294
723 1 0.324 1.244 2.943
724 1 2.051 1.324 1.061
725 1 3.179 2.032 3.777
726 1 0.130 3.036 3.260
727 1 0.581 3.539 2.529
728 1 1.356 0.405 0.798
729 1 0.128 1.406 3.084
730 1 3.751 0.991 1.419
731 1 0.356 2.043 3.572
732 1 2.807 1.272 2.957
733 1 1.030 3.771 0.332
734 1 2.519 3.108 3.485
735 1 0.421 1.015 1.481
736 1 3.297 3.553 0.038
737 1 1.391 0.425 2.798
738 1 3.163 3.147 2.522
739 1 0.068 0.900 0.958
740 1 3.693 1.269 2.138
741 1 3.779 1.676 0.290
742 1 3.409 3.193 0.323
743 1 2.104 0.153 3.802
744 1 3.698 0.831 2.317
745 1 1.636 3.968 2.039
746 1 1.718 2.280 1.567
747 1 2.872 3.545 2.363
748 1 1.478 2.706 1.992
749 1 0.292 2.723 0.432
750 1 0.998 3.424 2.143
751 1 3.957 3.017 3.709
752 1 0.400 3.655 0.797
753 1 3.551 4.002 2.020
754 1 0.383 3.087 0.652
755 1 2.354 2.238 0.414
756 1 1.044 3.541 0.516
757 1 2.194 3.613 3.780
758 1 2.092 2.245 1.115
759 1 3.496 0.104 1.250
760 1 3.112 2.356 2.265
761 1 -0.013 2.631 1.422
762 1 3.725 2.257 0.499
763 1 0.426 0.725 0.058
764 1 1.535 2.568 0.450
765 1 0.228 0.720 2.548
766 1 1.892 2.767 3.048
767 1 3.965 2.569 0.882
768 1 3.997 2.795 1.922
769 1 3.916 2.240 1.647
770 1 4.033 1.028 2.766
771 1 0.801 0.631 0.272
772 1 1.906 3.198 2.144
773 1 2.095 2.715 3.392
774 1 3.462 2.642 3.263
775 1 1.301 2.714 1.069
776 1 1.523 0.232 0.684
777 1 0.562 4.041 2.002
778 1 0.543 0.810 0.894
779 1 1.961 2.385 4.008
780 1 1.642 1.774 3.617
781 1 0.114 2.459 3.976
782 1 0.636 0.702 3.485
783 1 0.305 3.680 3.114
784 1 3.819 3.930 1.971
785 1 3.449 0.531 0.749
786 1 2.447 2.977 2.104
787 1 1.216 2.083 1.964
788 1 4.034 1.740 3.406
789 1 1.061 0.066 1.321
790 1 0.615 1.853 3.426
791 1 3.316 1.856 3.208
792 1 0.917 1.165 1.375
793 1 0.710 0.226 3.753
794 1 3.203 0.854 2.772
795 1 3.570 1.662 0.127
796 1 1.294 1.035 2.984
797 1 0.219 3.980 0.071
798 1 3.700 1.581 3.798
799 1 0.749 1.611 2.699
800 1 1.770 3.511 0.285
801 1 3.115 2.188 1.933
802 1 1.725 0.721 2.589
803 1 2.056 2.099 0.424
804 1 0.980 0.847 0.496
805 1 3.926 0.131 3.630
806 1 1.438 1.603 3.682
807 1 3.647 2.067 3.631
808 1 0.661 2.971 3.295
809 1 2.104 0.771 3.731
810 1 1.582 3.212 1.447
811 1 0.103 1.449 0.294
812 1 0.093 0.050 3.422
813 1 2.733 3.544 2.021
814 1 1.997 0.878 3.361
815 1 1.831 1.683 1.128
816 1 0.490 0.975 2.688
817 1 2.096 0.967 0.639
818 1 0.824 2.498 3.239
819 1 2.763 1.116 0.947
820 1 3.852 3.052 1.193
821 1 3.237 2.209 1.608
822 1 3.000 2.932 2.511
823 1 3.354 3.845 1.356
824 1 1.186 0.216 3.527
825 1 3.336 2.013 2.136
826 1 3.470 1.719 0.389
827 1 0.346 3.257 0.097
828 1 1.512 3.043 1.635
829 1 1.564 1.436 0.311
830 1 0.196 0.351 2.854
831 1 3.933 1.727 2.233
832 1 0.677 2.061 1.888
833 1 1.690 0.310 0.899
834 1 0.792 1.209 2.119
835 1 0.814 1.669 1.654
836 1 1.356 3.261 1.777
837 1 1.916 2.254 0.224
838 1 0.082 0.163 0.960
839 1 0.423 0.078 1.595
840 1 3.256 3.110 1.334
841 1 0.262 3.921 1.443
842 1 2.916 2.898 0.253
843 1 4.006 2.917 3.966
844 1 0.960 3.287 1.425
845 1 0.770 -0.001 0.227
846 1 2.284 1.328 3.290
847 1 1.866 0.029 2.668
848 1 0.562 1.563 2.383
849 1 2.584 1.075 1.414
850 1 3.147 0.305 0.558
851 1 2.520 3.040 0.019
852 1 2.617 2.138 2.898
853 1 3.771 1.780 4.010
854 1 1.203 3.870 1.346
855 1 0.658 2.261 0.049
856 1 2.727 0.326 1.314
857 1 0.343 1.018 2.242
858 1 1.162 2.183 0.259
