#680 0 1.358000
0.0000000000e+00 3.1736100000e+14 1.1498900000e+10
2.0000000000e-03 3.1736100000e+14 1.0218600000e+10
4.0000000000e-03 1.5256700000e+14 8.9708900000e+09
6.0000000000e-03 9.4918500000e+13 7.7884000000e+09
8.0000000000e-03 6.0065916667e+13 6.7037100000e+09
1.0000000000e-02 4.3278533333e+13 5.7494600000e+09
1.2000000000e-02 3.1929314815e+13 4.9486100000e+09
1.4000000000e-02 2.3869547619e+13 4.2857600000e+09
1.6000000000e-02 1.7983916667e+13 3.7358500000e+09
1.8000000000e-02 1.3652783951e+13 3.2738600000e+09
2.0000000000e-02 1.0504383333e+13 2.8747300000e+09
2.2000000000e-02 8.2293383838e+12 2.5173600000e+09
2.4000000000e-02 6.5572893519e+12 2.1963900000e+09
2.6000000000e-02 5.3034700855e+12 1.9103500000e+09
2.8000000000e-02 4.3358932540e+12 1.6578300000e+09
3.0000000000e-02 3.5577755556e+12 1.4373600000e+09
3.2000000000e-02 2.9170125000e+12 1.2471400000e+09
3.4000000000e-02 2.3908764706e+12 1.0838600000e+09
3.6000000000e-02 1.9596604938e+12 9.4380900000e+08
3.8000000000e-02 1.6078000000e+12 8.2331400000e+08
4.0000000000e-02 1.3228488889e+12 7.1868200000e+08
4.2000000000e-02 1.0932412698e+12 6.2666400000e+08
4.4000000000e-02 9.0790050505e+11 5.4577000000e+08
4.6000000000e-02 7.5748816425e+11 4.7495100000e+08
4.8000000000e-02 6.3422222222e+11 4.1315800000e+08
5.0000000000e-02 5.3156555556e+11 3.5934100000e+08
5.2000000000e-02 4.4539722222e+11 3.1250300000e+08
5.4000000000e-02 3.7334547325e+11 2.7185500000e+08
5.6000000000e-02 3.1316601190e+11 2.3665900000e+08
5.8000000000e-02 2.6292442529e+11 2.0617700000e+08
6.0000000000e-02 2.2094392593e+11 1.7967000000e+08
6.2000000000e-02 1.8590390681e+11 1.5647400000e+08
6.4000000000e-02 1.5672284722e+11 1.3620400000e+08
6.6000000000e-02 1.3239117845e+11 1.1854800000e+08
6.8000000000e-02 1.1201808824e+11 1.0319600000e+08
7.0000000000e-02 9.4814730159e+10 8.9835200000e+07
7.2000000000e-02 8.0243966049e+10 7.8177400000e+07
7.4000000000e-02 6.7953303303e+10 6.8027900000e+07
7.6000000000e-02 5.7594327485e+10 5.9215500000e+07
7.8000000000e-02 4.8854430199e+10 5.1569200000e+07
8.0000000000e-02 4.1452250000e+10 4.4917600000e+07
8.2000000000e-02 3.5181531165e+10 3.9104600000e+07
8.4000000000e-02 2.9889021164e+10 3.4033700000e+07
8.6000000000e-02 2.5422906977e+10 2.9623500000e+07
8.8000000000e-02 2.1645202020e+10 2.5792300000e+07
9.0000000000e-02 1.8430164198e+10 2.2458800000e+07
9.2000000000e-02 1.5690073671e+10 1.9548000000e+07
9.4000000000e-02 1.3364908983e+10 1.7011600000e+07
9.6000000000e-02 1.1393520833e+10 1.4807500000e+07
9.8000000000e-02 9.7197437642e+09 1.2894100000e+07
1.0000000000e-01 8.2919022222e+09 1.1229400000e+07
1.0200000000e-01 7.0731699346e+09 9.7751600000e+06
1.0400000000e-01 6.0374294872e+09 8.5072000000e+06
1.0600000000e-01 5.1578312369e+09 7.4048900000e+06
1.0800000000e-01 4.4095205761e+09 6.4476000000e+06
1.1000000000e-01 3.7694525253e+09 5.6147000000e+06
1.1200000000e-01 3.2214880952e+09 4.8872800000e+06
1.1400000000e-01 2.7545214425e+09 4.2532200000e+06
1.1600000000e-01 2.3569616858e+09 3.7021400000e+06
1.1800000000e-01 2.0180037665e+09 3.2236500000e+06
1.2000000000e-01 1.7275648148e+09 2.8073500000e+06
1.2200000000e-01 1.4785511840e+09 2.4437200000e+06
1.2400000000e-01 1.2660419355e+09 2.1267100000e+06
1.2600000000e-01 1.0848602293e+09 1.8511500000e+06
1.2800000000e-01 9.3015199653e+08 1.6118700000e+06
1.3000000000e-01 7.9736256410e+08 1.4036800000e+06
1.3200000000e-01 6.8331102694e+08 1.2218400000e+06
1.3400000000e-01 5.8581766169e+08 1.0633300000e+06
1.3600000000e-01 5.0256830065e+08 9.2555500000e+05
1.3800000000e-01 4.3138051530e+08 8.0592300000e+05
1.4000000000e-01 3.7019801587e+08 7.0183900000e+05
1.4200000000e-01 3.1758505477e+08 6.1092600000e+05
1.4400000000e-01 2.7255887346e+08 5.3167300000e+05
1.4600000000e-01 2.3406727549e+08 4.6278400000e+05
1.4800000000e-01 2.0111524024e+08 4.0296500000e+05
1.5000000000e-01 1.7276059259e+08 3.5092000000e+05
1.5200000000e-01 1.4834817251e+08 3.0546200000e+05
1.5400000000e-01 1.2743239538e+08 2.6583500000e+05
1.5600000000e-01 1.0953288462e+08 2.3139100000e+05
1.5800000000e-01 9.4193565401e+07 2.0148200000e+05
1.6000000000e-01 8.0981166667e+07 1.7546000000e+05
1.6200000000e-01 6.9594794239e+07 1.5273200000e+05
1.6400000000e-01 5.9830487805e+07 1.3291800000e+05
1.6600000000e-01 5.1466887550e+07 1.1569600000e+05
1.6800000000e-01 4.4293320106e+07 1.0074200000e+05
1.7000000000e-01 3.8108875817e+07 8.7730600000e+04
1.7200000000e-01 3.2774463824e+07 7.6366100000e+04
1.7400000000e-01 2.8196123883e+07 6.6459400000e+04
1.7600000000e-01 2.4271414141e+07 5.7848400000e+04
1.7800000000e-01 2.0902484395e+07 5.0371200000e+04
1.8000000000e-01 1.7995833333e+07 4.3865700000e+04
1.8200000000e-01 1.5486788767e+07 3.8183500000e+04
1.8400000000e-01 1.3331823671e+07 3.3230200000e+04
